response_time_ms,request_size_bytes,requests_per_minute_from_ip,failed_login_attempts,refresh_token_calls_per_min,db_query_latency_ms,cpu_usage_percent,status_family,is_error,endpoint_risk_score,db_latency_spike,auth_failure_ratio
141.0,376.0,1.0,0.0,0.0,113.0,20.4,2.0,0.0,1.0,0.0,0.0
53.0,194.0,1.0,0.0,0.0,47.0,18.8,2.0,0.0,1.0,0.0,0.0
3.0,166.0,1.0,0.0,1.0,0.0,30.2,2.0,0.0,3.0,0.0,0.0
59.5,318.0,2.0,0.0,0.0,39.0,32.3,2.0,0.0,1.0,7.0,0.0
88.5,420.0,2.0,0.0,0.0,65.0,24.95,2.0,0.0,1.0,7.0,0.0
119.5,328.5,2.0,0.0,0.0,92.0,22.75,2.0,0.0,1.5,24.0,0.0
135.0,96.0,1.0,0.0,0.0,113.0,23.3,2.0,0.0,1.0,0.0,0.0
67.0,312.0,2.0,0.0,0.0,39.0,19.549999999999997,2.0,0.0,2.0,3.0,0.0
110.0,217.0,1.0,0.0,0.0,82.0,24.3,2.0,0.0,1.0,0.0,0.0
126.0,313.0,1.0,0.0,0.0,93.0,21.5,2.0,0.0,3.0,0.0,0.0
91.0,309.0,1.0,0.0,0.0,87.0,30.9,2.0,0.0,1.0,0.0,0.0
60.0,240.0,1.0,0.0,0.0,21.0,13.2,2.0,0.0,1.0,0.0,0.0
2.0,371.0,1.0,0.0,1.0,0.0,23.1,2.0,0.0,3.0,0.0,0.0
119.5,306.5,2.0,0.0,0.0,85.5,21.55,2.0,0.0,1.0,15.5,0.0
117.5,223.0,2.0,0.0,0.0,85.0,27.5,2.0,0.0,2.0,32.0,0.0
98.0,347.0,2.0,0.0,0.0,80.0,20.7,2.0,0.0,1.0,16.0,0.0
111.0,97.0,1.0,0.0,0.0,88.0,17.0,2.0,0.0,3.0,0.0,0.0
119.0,177.0,1.0,0.0,0.0,73.0,18.2,2.0,0.0,1.0,0.0,0.0
37.5,278.5,2.0,0.0,0.0,14.0,19.4,2.0,0.0,0.5,14.0,0.0
108.0,210.0,1.0,0.0,0.0,57.0,21.0,2.0,0.0,1.0,0.0,0.0
68.5,276.0,2.0,0.0,0.0,38.5,23.1,2.0,0.0,2.0,38.5,0.0
47.5,364.0,2.0,0.0,0.0,20.0,22.85,2.0,0.0,1.0,20.0,0.0
91.33333333333333,204.66666666666666,3.0,0.0,0.0,62.333333333333336,24.3,2.0,0.0,2.0,15.195028426721974,0.0
69.0,331.0,1.0,0.0,0.0,47.0,24.7,2.0,0.0,1.0,0.0,0.0
105.0,178.0,1.0,0.0,0.0,66.0,12.4,2.0,0.0,1.0,0.0,0.0
8.0,65.0,1.0,0.0,1.0,0.0,10.4,2.0,0.0,3.0,0.0,0.0
42.0,490.0,2.0,0.0,0.0,34.5,17.5,2.0,0.0,1.0,34.5,0.0
43.0,278.5,2.0,0.0,0.0,22.0,25.0,2.0,0.0,2.5,4.0,0.0
39.0,326.5,2.0,0.0,1.0,33.0,17.8,2.0,0.0,2.0,33.0,0.0
14.0,258.0,1.0,0.0,0.0,0.0,29.5,4.0,1.0,1.0,0.0,0.0
116.0,72.0,1.0,0.0,0.0,104.0,11.2,2.0,0.0,1.0,0.0,0.0
19.0,467.0,1.0,0.0,1.0,0.0,22.6,2.0,0.0,3.0,0.0,0.0
118.0,269.0,1.0,0.0,0.0,116.0,25.0,2.0,0.0,1.0,0.0,0.0
125.0,317.0,1.0,0.0,0.0,112.0,18.7,2.0,0.0,1.0,0.0,0.0
32.0,171.0,1.0,0.0,0.0,29.0,22.7,2.0,0.0,3.0,0.0,0.0
127.0,181.0,1.0,0.0,0.0,94.0,11.1,2.0,0.0,1.0,0.0,0.0
97.0,273.0,1.0,0.0,0.0,69.0,16.2,2.0,0.0,1.0,0.0,0.0
60.0,266.0,1.0,0.0,0.0,42.0,17.4,2.0,0.0,1.0,0.0,0.0
15.0,387.0,1.0,0.0,1.0,0.0,21.8,2.0,0.0,3.0,0.0,0.0
68.5,180.0,2.0,0.0,0.0,55.0,17.6,2.0,0.0,1.0,20.0,0.0
142.0,198.0,1.0,0.0,0.0,124.0,18.2,2.0,0.0,3.0,0.0,0.0
33.0,195.0,1.0,0.0,0.0,29.0,32.7,2.0,0.0,1.0,0.0,0.0
65.5,290.0,2.0,0.0,0.0,46.5,17.45,2.0,0.0,1.5,46.5,0.0
13.0,126.0,1.0,0.0,0.0,0.0,35.2,2.0,0.0,1.0,0.0,0.0
19.0,252.0,1.0,0.0,0.0,0.0,10.7,2.0,0.0,0.0,0.0,0.0
82.0,141.0,1.0,0.0,0.0,59.0,26.6,2.0,0.0,2.0,0.0,0.0
87.0,145.0,1.0,0.0,0.0,72.0,12.8,2.0,0.0,1.0,0.0,0.0
14.0,361.0,1.0,0.0,1.0,0.0,34.3,2.0,0.0,3.0,0.0,0.0
17.0,467.0,1.0,0.0,1.0,0.0,25.2,2.0,0.0,3.0,0.0,0.0
87.0,415.0,1.0,0.0,0.0,58.0,30.4,2.0,0.0,1.0,0.0,0.0
98.0,311.0,1.0,0.0,0.0,75.0,17.2,2.0,0.0,2.0,0.0,0.0
103.0,471.0,1.0,0.0,0.0,108.0,11.3,2.0,0.0,1.0,0.0,0.0
35.0,339.0,1.0,0.0,0.0,24.0,21.4,2.0,0.0,1.0,0.0,0.0
174.0,460.0,1.0,0.0,0.0,132.0,28.0,2.0,0.0,1.0,0.0,0.0
49.5,291.5,2.0,0.0,0.0,40.0,20.1,2.0,0.0,1.0,40.0,0.0
109.0,274.0,1.0,0.0,0.0,102.0,28.8,2.0,0.0,1.0,0.0,0.0
144.0,496.0,1.0,0.0,0.0,105.0,10.6,2.0,0.0,3.0,0.0,0.0
62.333333333333336,326.3333333333333,3.0,0.0,0.0,41.666666666666664,18.933333333333334,2.0,0.0,1.3333333333333333,30.09245014211298,0.0
99.0,85.0,1.0,0.0,0.0,71.0,10.9,2.0,0.0,1.0,0.0,0.0
87.0,304.6666666666667,3.0,0.0,0.0,55.666666666666664,22.400000000000002,2.0,0.0,1.6666666666666667,23.697163449568293,0.0
69.66666666666667,206.66666666666666,3.0,0.0,1.0,58.666666666666664,28.633333333333336,2.0,0.0,1.6666666666666667,41.61196409153929,0.0
47.5,438.5,2.0,0.0,1.0,32.0,28.45,2.0,0.0,2.0,32.0,0.0
94.5,256.0,2.0,0.0,0.0,59.0,18.9,2.0,0.0,2.0,11.0,0.0
127.0,120.0,1.0,0.0,0.0,105.0,20.6,2.0,0.0,1.0,0.0,0.0
66.0,268.0,1.0,0.0,0.0,42.0,16.2,2.0,0.0,1.0,0.0,0.0
78.0,108.0,1.0,0.0,0.0,60.0,15.3,2.0,0.0,1.0,0.0,0.0
14.0,309.0,1.0,0.0,0.0,0.0,19.5,2.0,0.0,1.0,0.0,0.0
13.0,289.0,1.0,0.0,1.0,0.0,10.6,2.0,0.0,3.0,0.0,0.0
8.0,269.0,1.0,0.0,0.0,0.0,21.8,2.0,0.0,1.0,0.0,0.0
11.0,123.0,1.0,0.0,0.0,0.0,29.7,2.0,0.0,1.0,0.0,0.0
100.0,331.5,2.0,0.0,0.0,94.5,22.85,2.0,0.0,2.0,4.5,0.0
13.5,279.5,2.0,0.0,1.0,0.0,23.2,2.0,0.0,1.5,0.0,0.0
16.0,79.0,1.0,0.0,0.0,0.0,20.8,2.0,0.0,1.0,0.0,0.0
128.5,332.0,2.0,0.0,0.0,90.0,27.45,3.0,1.0,2.0,23.0,0.0
110.0,219.0,1.0,0.0,0.0,106.0,17.0,2.0,0.0,3.0,0.0,0.0
16.0,128.0,1.0,0.0,1.0,0.0,14.2,2.0,0.0,3.0,0.0,0.0
5.0,114.0,1.0,0.0,0.0,0.0,20.3,2.0,0.0,0.0,0.0,0.0
5.0,230.0,1.0,0.0,1.0,0.0,29.8,2.0,0.0,3.0,0.0,0.0
98.0,391.0,1.0,0.0,0.0,75.0,23.3,2.0,0.0,1.0,0.0,0.0
95.5,446.0,2.0,0.0,0.0,79.5,16.75,2.0,0.0,1.0,15.5,0.0
3.0,285.0,1.0,0.0,0.0,0.0,30.2,2.0,0.0,1.0,0.0,0.0
68.0,335.0,1.0,0.0,0.0,53.0,17.8,2.0,0.0,1.0,0.0,0.0
3.0,110.0,1.0,0.0,0.0,0.0,28.7,2.0,0.0,1.0,0.0,0.0
43.5,363.5,2.0,0.0,0.0,36.5,24.4,2.0,0.0,0.5,36.5,0.0
125.0,354.5,2.0,0.0,0.0,95.5,16.15,2.0,0.0,1.0,28.5,0.0
108.0,318.0,1.0,0.0,0.0,106.0,13.8,2.0,0.0,3.0,0.0,0.0
100.5,382.5,2.0,0.0,0.0,87.0,14.200000000000001,3.0,1.0,1.0,48.0,0.0
136.0,324.0,2.0,0.0,0.0,100.0,18.55,2.0,0.0,2.0,1.0,0.0
76.0,323.5,2.0,0.0,0.0,64.0,29.35,2.0,0.0,1.0,20.0,0.0
3.0,332.0,1.0,0.0,0.0,0.0,22.6,2.0,0.0,1.0,0.0,0.0
27.5,368.0,2.0,0.0,0.0,10.5,16.0,2.0,0.0,2.0,10.5,0.0
80.0,358.0,1.0,0.0,0.0,52.0,18.1,2.0,0.0,3.0,0.0,0.0
95.0,364.3333333333333,3.0,0.0,0.0,79.0,15.933333333333332,2.0,0.0,1.0,31.822423959633664,0.0
140.0,353.0,1.0,0.0,0.0,106.0,12.3,2.0,0.0,1.0,0.0,0.0
116.5,122.0,2.0,0.0,0.0,92.0,29.35,2.0,0.0,2.0,14.0,0.0
134.5,226.5,2.0,0.0,0.0,91.5,23.549999999999997,2.0,0.0,1.0,5.5,0.0
66.0,294.5,2.0,0.0,0.0,47.5,26.0,2.0,0.0,1.0,24.5,0.0
3.0,113.0,1.0,0.0,0.0,0.0,19.4,2.0,0.0,1.0,0.0,0.0
81.5,316.5,2.0,0.0,0.0,58.0,22.65,2.0,0.0,1.5,58.0,0.0
54.5,276.5,2.0,0.0,1.0,46.5,25.200000000000003,2.0,0.0,2.0,46.5,0.0
82.0,429.0,1.0,0.0,0.0,70.0,23.8,2.0,0.0,3.0,0.0,0.0
38.5,233.5,2.0,0.0,0.0,15.0,23.95,3.0,1.0,2.0,15.0,0.0
27.5,270.5,2.0,0.0,0.0,12.5,20.9,2.0,0.0,2.0,12.5,0.0
119.0,94.0,1.0,0.0,0.0,95.0,16.2,2.0,0.0,1.0,0.0,0.0
93.0,422.0,1.0,0.0,0.0,55.0,20.6,2.0,0.0,2.0,0.0,0.0
5.0,158.0,1.0,0.0,0.0,0.0,28.3,2.0,0.0,0.0,0.0,0.0
22.0,463.0,1.0,0.0,0.0,0.0,29.6,2.0,0.0,1.0,0.0,0.0
117.0,260.0,1.0,0.0,0.0,67.0,29.6,2.0,0.0,1.0,0.0,0.0
104.5,341.5,2.0,0.0,0.0,78.5,28.15,2.0,0.0,2.0,2.5,0.0
61.0,228.0,1.0,0.0,0.0,49.0,12.7,2.0,0.0,1.0,0.0,0.0
80.0,147.0,1.0,0.0,0.0,71.0,27.0,2.0,0.0,1.0,0.0,0.0
96.5,368.5,2.0,0.0,0.0,62.5,28.5,2.0,0.0,2.0,1.5,0.0
85.5,323.0,2.0,0.0,0.0,52.0,30.95,2.0,0.0,2.0,31.0,0.0
75.0,131.0,1.0,0.0,0.0,64.0,16.6,2.0,0.0,3.0,0.0,0.0
87.0,171.0,1.0,0.0,0.0,55.0,12.5,2.0,0.0,1.0,0.0,0.0
92.0,439.0,1.0,0.0,0.0,75.0,19.3,2.0,0.0,1.0,0.0,0.0
142.0,440.0,1.0,0.0,0.0,89.0,17.0,2.0,0.0,1.0,0.0,0.0
84.0,293.5,2.0,0.0,0.0,71.5,22.15,2.0,0.0,1.0,17.5,0.0
33.5,323.0,2.0,0.0,0.0,21.0,24.15,2.0,0.0,2.0,21.0,0.0
61.0,374.0,1.0,0.0,0.0,31.0,10.8,2.0,0.0,2.0,0.0,0.0
20.0,164.0,1.0,0.0,0.0,0.0,13.4,2.0,0.0,1.0,0.0,0.0
37.0,127.5,2.0,0.0,0.0,23.0,28.349999999999998,2.0,0.0,0.5,23.0,0.0
72.0,299.6666666666667,3.0,0.0,0.0,42.333333333333336,23.633333333333336,2.0,0.0,1.6666666666666667,6.79869268479038,0.0
112.0,380.0,1.0,0.0,0.0,94.0,27.5,2.0,0.0,1.0,0.0,0.0
88.0,365.0,1.0,0.0,0.0,51.0,34.0,2.0,0.0,1.0,0.0,0.0
82.0,309.0,1.0,0.0,0.0,48.0,34.8,2.0,0.0,2.0,0.0,0.0
29.0,199.0,1.0,0.0,0.0,27.0,29.2,2.0,0.0,1.0,0.0,0.0
130.0,156.0,1.0,0.0,0.0,88.0,18.9,2.0,0.0,1.0,0.0,0.0
37.5,295.0,2.0,0.0,0.0,28.5,24.15,2.0,0.0,1.0,1.5,0.0
70.0,226.0,2.0,0.0,0.0,52.5,32.55,2.0,0.0,2.0,33.5,0.0
21.0,114.0,1.0,0.0,0.0,0.0,21.4,2.0,0.0,1.0,0.0,0.0
64.0,103.0,1.0,0.0,0.0,40.0,32.6,2.0,0.0,1.0,0.0,0.0
60.0,329.6666666666667,3.0,0.0,1.0,49.333333333333336,20.7,2.0,0.0,2.3333333333333335,38.177945931591914,0.0
137.0,473.0,1.0,0.0,0.0,109.0,22.4,2.0,0.0,1.0,0.0,0.0
156.0,463.0,1.0,0.0,0.0,123.0,30.7,2.0,0.0,1.0,0.0,0.0
66.0,259.0,1.0,0.0,0.0,25.0,37.8,2.0,0.0,1.0,0.0,0.0
17.0,456.0,1.0,0.0,1.0,0.0,11.0,2.0,0.0,3.0,0.0,0.0
56.0,133.0,2.0,0.0,1.0,37.0,19.15,2.0,0.0,2.0,37.0,0.0
10.0,280.5,2.0,0.0,0.0,0.0,20.7,2.0,0.0,1.0,0.0,0.0
114.5,394.0,2.0,0.0,0.0,83.5,16.1,2.0,0.0,2.0,47.5,0.0
146.0,242.0,1.0,0.0,0.0,112.0,10.1,2.0,0.0,3.0,0.0,0.0
92.0,382.0,1.0,0.0,0.0,76.0,38.7,2.0,0.0,2.0,0.0,0.0
100.0,240.0,1.0,0.0,0.0,82.0,28.8,2.0,0.0,1.0,0.0,0.0
155.0,407.0,1.0,0.0,0.0,117.0,9.4,2.0,0.0,1.0,0.0,0.0
114.0,485.0,1.0,0.0,0.0,113.0,29.7,2.0,0.0,1.0,0.0,0.0
119.0,236.0,1.0,0.0,0.0,115.0,13.3,2.0,0.0,1.0,0.0,0.0
97.0,341.0,1.0,0.0,0.0,81.0,30.0,2.0,0.0,3.0,0.0,0.0
45.0,478.0,1.0,0.0,0.0,30.0,29.4,2.0,0.0,1.0,0.0,0.0
108.0,377.0,1.0,0.0,0.0,67.0,29.8,2.0,0.0,1.0,0.0,0.0
72.0,392.5,2.0,0.0,0.0,48.0,19.2,2.0,0.0,0.5,48.0,0.0
54.0,244.5,2.0,0.0,1.0,33.0,28.5,2.0,0.0,2.0,33.0,0.0
63.0,304.0,1.0,0.0,0.0,56.0,16.0,2.0,0.0,1.0,0.0,0.0
92.0,289.0,2.0,0.0,0.0,65.0,12.25,2.0,0.0,1.0,43.0,0.0
92.5,379.5,2.0,0.0,0.0,57.5,29.45,2.0,0.0,2.0,21.5,0.0
13.0,156.0,1.0,0.0,0.0,0.0,26.3,2.0,0.0,1.0,0.0,0.0
70.0,221.0,2.0,0.0,0.0,43.0,16.65,2.0,0.0,3.0,16.0,0.0
127.0,474.0,1.0,0.0,0.0,87.0,27.8,2.0,0.0,2.0,0.0,0.0
124.0,334.5,2.0,0.0,0.0,115.0,19.8,2.0,0.0,2.0,2.0,0.0
67.0,376.0,1.0,0.0,0.0,52.0,18.0,2.0,0.0,3.0,0.0,0.0
3.0,346.0,1.0,0.0,1.0,0.0,24.1,2.0,0.0,3.0,0.0,0.0
124.0,117.0,1.0,0.0,0.0,107.0,18.1,2.0,0.0,1.0,0.0,0.0
49.0,282.0,1.0,0.0,0.0,45.0,16.2,2.0,0.0,3.0,0.0,0.0
96.0,233.5,2.0,0.0,0.0,59.5,14.75,3.0,1.0,2.0,17.5,0.0
62.0,134.0,1.0,0.0,0.0,30.0,25.3,4.0,1.0,1.0,0.0,0.0
83.0,352.5,2.0,0.0,0.0,67.5,19.55,2.0,0.0,1.5,21.5,0.0
133.0,223.0,1.0,0.0,0.0,104.0,22.9,2.0,0.0,1.0,0.0,0.0
91.0,410.0,1.0,0.0,0.0,76.0,17.8,2.0,0.0,1.0,0.0,0.0
50.0,349.0,1.0,0.0,0.0,29.0,28.1,2.0,0.0,1.0,0.0,0.0
90.5,358.5,2.0,0.0,0.0,64.5,13.95,2.0,0.0,1.0,15.5,0.0
108.0,389.0,1.0,0.0,0.0,107.0,23.0,2.0,0.0,1.0,0.0,0.0
100.0,184.0,1.0,0.0,0.0,89.0,11.1,2.0,0.0,3.0,0.0,0.0
113.0,368.0,1.0,0.0,0.0,94.0,14.1,2.0,0.0,1.0,0.0,0.0
112.0,273.0,1.0,0.0,0.0,73.0,29.8,2.0,0.0,1.0,0.0,0.0
42.333333333333336,340.6666666666667,3.0,0.0,1.0,28.0,22.066666666666666,2.0,0.0,2.3333333333333335,24.657656011875904,0.0
104.0,120.0,2.0,0.0,0.0,62.5,30.25,2.0,0.0,1.0,29.5,0.0
124.0,288.0,1.0,0.0,0.0,106.0,18.4,2.0,0.0,3.0,0.0,0.0
16.0,134.0,1.0,0.0,0.0,0.0,21.9,2.0,0.0,1.0,0.0,0.0
105.5,206.5,2.0,0.0,0.0,73.0,26.6,2.0,0.0,1.0,9.0,0.0
102.0,138.0,1.0,0.0,0.0,68.0,23.9,2.0,0.0,1.0,0.0,0.0
51.0,179.5,2.0,0.0,0.0,36.0,35.15,2.0,0.0,0.5,36.0,0.0
133.0,130.0,1.0,0.0,0.0,96.0,35.1,2.0,0.0,3.0,0.0,0.0
59.0,341.5,2.0,0.0,0.0,51.0,14.85,2.0,0.0,1.0,13.0,0.0
120.0,352.0,1.0,0.0,0.0,123.0,27.5,2.0,0.0,1.0,0.0,0.0
84.5,378.5,2.0,0.0,0.0,58.0,24.7,2.0,0.0,0.5,58.0,0.0
80.0,273.0,1.0,0.0,0.0,71.0,8.8,2.0,0.0,1.0,0.0,0.0
13.0,269.5,2.0,0.0,1.0,0.0,24.849999999999998,2.0,0.0,2.0,0.0,0.0
103.0,64.0,1.0,0.0,0.0,54.0,24.1,2.0,0.0,1.0,0.0,0.0
72.0,257.0,1.0,0.0,0.0,58.0,19.1,2.0,0.0,1.0,0.0,0.0
138.0,276.0,1.0,0.0,0.0,112.0,17.7,2.0,0.0,1.0,0.0,0.0
8.0,381.0,1.0,0.0,1.0,0.0,27.7,4.0,1.0,3.0,0.0,0.0
45.0,436.0,2.0,0.0,0.0,20.0,25.7,2.0,0.0,1.0,20.0,0.0
91.5,103.5,2.0,0.0,0.0,60.0,30.75,2.0,0.0,1.5,5.0,0.0
67.0,271.0,1.0,0.0,0.0,48.0,21.0,2.0,0.0,1.0,0.0,0.0
129.0,147.0,1.0,0.0,0.0,116.0,24.6,2.0,0.0,1.0,0.0,0.0
42.0,322.5,2.0,0.0,0.0,16.0,13.95,2.0,0.0,1.0,16.0,0.0
22.0,338.6666666666667,3.0,0.0,1.0,7.666666666666667,28.26666666666667,2.0,0.0,1.6666666666666667,10.842303978193728,0.0
74.5,271.5,2.0,0.0,0.0,51.0,26.5,2.0,0.0,1.0,15.0,0.0
67.0,233.0,1.0,0.0,0.0,54.0,15.0,2.0,0.0,1.0,0.0,0.0
92.0,332.0,2.0,0.0,0.0,58.0,22.9,2.0,0.0,1.0,15.0,0.0
83.0,339.0,1.0,0.0,0.0,82.0,19.7,2.0,0.0,3.0,0.0,0.0
116.0,367.0,1.0,0.0,0.0,109.0,32.8,2.0,0.0,3.0,0.0,0.0
88.0,456.0,1.0,0.0,0.0,87.0,20.0,2.0,0.0,1.0,0.0,0.0
141.0,91.0,1.0,0.0,0.0,110.0,29.6,2.0,0.0,1.0,0.0,0.0
41.0,236.0,1.0,0.0,0.0,17.0,9.7,2.0,0.0,1.0,0.0,0.0
16.0,423.0,1.0,0.0,0.0,0.0,33.4,2.0,0.0,1.0,0.0,0.0
60.0,461.0,1.0,0.0,0.0,55.0,28.6,2.0,0.0,1.0,0.0,0.0
33.0,508.0,1.0,0.0,0.0,29.0,23.2,2.0,0.0,1.0,0.0,0.0
131.0,275.0,1.0,0.0,0.0,93.0,9.8,4.0,1.0,1.0,0.0,0.0
128.0,73.0,1.0,0.0,0.0,95.0,23.5,2.0,0.0,1.0,0.0,0.0
120.0,266.0,2.0,0.0,0.0,79.0,29.15,2.0,0.0,1.0,23.0,0.0
56.0,284.75,4.0,0.0,1.0,38.0,25.65,2.0,0.0,1.5,28.939592256975562,0.0
73.0,224.5,2.0,0.0,1.0,40.5,23.55,2.0,0.0,2.0,40.5,0.0
10.5,470.0,2.0,0.0,0.0,0.0,26.35,2.0,0.0,0.0,0.0,0.0
96.0,379.0,1.0,0.0,0.0,55.0,25.5,2.0,0.0,1.0,0.0,0.0
3.0,74.0,1.0,0.0,0.0,0.0,18.8,2.0,0.0,1.0,0.0,0.0
4.0,509.0,1.0,0.0,0.0,0.0,28.8,2.0,0.0,1.0,0.0,0.0
34.5,211.0,2.0,0.0,1.0,25.0,14.299999999999999,2.0,0.0,2.0,25.0,0.0
118.0,111.0,1.0,0.0,0.0,69.0,21.6,2.0,0.0,3.0,0.0,0.0
180.0,499.0,1.0,0.0,0.0,123.0,14.6,2.0,0.0,1.0,0.0,0.0
68.5,239.5,2.0,0.0,0.0,48.0,28.4,2.0,0.0,1.0,48.0,0.0
16.0,376.0,1.0,0.0,0.0,0.0,32.9,2.0,0.0,0.0,0.0,0.0
21.0,421.0,1.0,0.0,0.0,0.0,28.5,2.0,0.0,1.0,0.0,0.0
97.0,283.0,2.0,0.0,0.0,73.5,28.9,2.0,0.0,1.0,22.5,0.0
16.0,377.0,1.0,0.0,1.0,0.0,23.9,2.0,0.0,3.0,0.0,0.0
78.0,359.0,1.0,0.0,0.0,42.0,29.5,2.0,0.0,1.0,0.0,0.0
84.5,200.0,2.0,0.0,0.0,59.0,26.75,3.0,1.0,1.0,31.0,0.0
83.5,255.5,2.0,0.0,0.0,61.0,24.4,2.0,0.0,1.0,31.0,0.0
62.5,277.5,2.0,0.0,0.0,44.0,28.0,2.0,0.0,1.0,44.0,0.0
100.0,86.0,1.0,0.0,0.0,100.0,26.4,2.0,0.0,1.0,0.0,0.0
6.0,379.0,1.0,0.0,0.0,0.0,20.3,2.0,0.0,1.0,0.0,0.0
9.0,471.0,1.0,0.0,1.0,0.0,27.4,2.0,0.0,3.0,0.0,0.0
31.0,454.0,1.0,0.0,0.0,24.0,21.8,2.0,0.0,1.0,0.0,0.0
50.0,325.0,1.0,0.0,0.0,24.0,23.9,2.0,0.0,2.0,0.0,0.0
76.0,494.0,1.0,0.0,0.0,35.0,33.4,2.0,0.0,1.0,0.0,0.0
42.0,393.0,2.0,0.0,0.0,25.0,12.05,2.0,0.0,2.0,25.0,0.0
104.0,331.0,2.0,0.0,0.0,68.0,19.4,2.0,0.0,1.0,32.0,0.0
99.0,261.0,1.0,0.0,0.0,65.0,18.7,2.0,0.0,1.0,0.0,0.0
124.0,293.0,1.0,0.0,0.0,115.0,25.9,2.0,0.0,1.0,0.0,0.0
2.0,336.0,1.0,0.0,1.0,0.0,15.4,2.0,0.0,3.0,0.0,0.0
46.5,279.0,2.0,0.0,1.0,39.5,14.45,2.0,0.0,2.0,39.5,0.0
82.0,299.5,2.0,0.0,0.0,60.5,15.2,2.0,0.0,1.0,20.5,0.0
112.0,169.0,1.0,0.0,0.0,85.0,15.1,4.0,1.0,1.0,0.0,0.0
11.0,167.0,1.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,0.0,0.0
56.0,352.0,1.0,0.0,0.0,27.0,29.4,2.0,0.0,1.0,0.0,0.0
2.0,511.0,1.0,0.0,1.0,0.0,14.3,2.0,0.0,3.0,0.0,0.0
124.0,262.0,1.0,0.0,0.0,100.0,13.2,2.0,0.0,1.0,0.0,0.0
115.0,117.0,1.0,0.0,0.0,109.0,29.5,2.0,0.0,3.0,0.0,0.0
122.0,444.0,1.0,0.0,0.0,106.0,23.3,2.0,0.0,1.0,0.0,0.0
128.5,179.5,2.0,0.0,0.0,89.5,24.35,2.0,0.0,1.0,12.5,0.0
5.0,466.0,1.0,0.0,1.0,0.0,31.1,2.0,0.0,3.0,0.0,0.0
10.0,216.0,2.0,0.0,0.0,0.0,18.700000000000003,2.0,0.0,1.0,0.0,0.0
50.0,194.0,1.0,0.0,0.0,41.0,18.4,2.0,0.0,1.0,0.0,0.0
5.0,229.0,1.0,0.0,0.0,0.0,28.8,2.0,0.0,1.0,0.0,0.0
109.5,292.5,2.0,0.0,0.0,78.5,15.55,2.0,0.0,2.0,5.5,0.0
19.0,294.0,1.0,0.0,1.0,0.0,33.3,2.0,0.0,3.0,0.0,0.0
118.5,209.5,2.0,0.0,0.0,101.5,14.85,2.0,0.0,2.0,18.5,0.0
87.0,380.0,1.0,0.0,0.0,91.0,14.0,2.0,0.0,1.0,0.0,0.0
51.0,348.0,1.0,0.0,0.0,45.0,12.4,2.0,0.0,1.0,0.0,0.0
83.0,462.0,1.0,0.0,0.0,74.0,29.3,2.0,0.0,1.0,0.0,0.0
78.33333333333333,392.0,3.0,0.0,0.0,66.33333333333333,28.399999999999995,2.0,0.0,2.0,22.691163233490013,0.0
79.25,262.5,4.0,0.0,0.0,62.25,19.725,2.5,1.0,1.6666666666666667,27.931836674304108,0.0
98.0,472.0,1.0,0.0,0.0,70.0,15.2,2.0,0.0,1.0,0.0,0.0
89.66666666666667,359.6666666666667,3.0,0.0,1.0,66.0,23.400000000000002,2.0,0.0,1.6666666666666667,46.847269575362304,0.0
108.0,392.0,1.0,0.0,0.0,106.0,30.7,2.0,0.0,1.0,0.0,0.0
171.0,283.0,1.0,0.0,0.0,139.0,17.7,2.0,0.0,3.0,0.0,0.0
91.0,102.0,1.0,0.0,0.0,47.0,12.1,2.0,0.0,3.0,0.0,0.0
149.0,390.0,1.0,0.0,0.0,107.0,26.0,4.0,1.0,1.0,0.0,0.0
75.0,356.5,2.0,0.0,0.0,41.5,22.15,2.0,0.0,1.0,41.5,0.0
89.0,205.0,1.0,0.0,0.0,83.0,17.5,2.0,0.0,3.0,0.0,0.0
31.5,344.5,2.0,0.0,0.0,17.0,27.45,2.0,0.0,1.5,17.0,0.0
156.0,170.0,1.0,0.0,0.0,108.0,24.4,2.0,0.0,1.0,0.0,0.0
140.5,198.5,2.0,0.0,0.0,116.0,19.3,2.0,0.0,1.5,2.0,0.0
126.0,222.0,1.0,0.0,0.0,95.0,22.3,2.0,0.0,1.0,0.0,0.0
89.75,422.25,4.0,0.0,0.0,68.75,23.95,2.0,0.0,1.5,20.765054779605084,0.0
166.0,487.0,1.0,0.0,0.0,138.0,16.2,2.0,0.0,1.0,0.0,0.0
48.5,276.5,2.0,0.0,1.0,38.5,33.5,2.0,0.0,2.0,38.5,0.0
33.0,83.0,1.0,0.0,0.0,31.0,20.5,2.0,0.0,1.0,0.0,0.0
71.0,129.0,1.0,0.0,0.0,53.0,20.1,2.0,0.0,1.0,0.0,0.0
76.0,397.0,3.0,0.0,0.0,45.666666666666664,18.76666666666667,2.0,0.0,1.0,24.143091949642425,0.0
10.0,332.0,1.0,0.0,0.0,0.0,18.2,2.0,0.0,1.0,0.0,0.0
73.0,80.0,1.0,0.0,0.0,43.0,18.5,2.0,0.0,1.0,0.0,0.0
112.0,227.0,1.0,0.0,0.0,76.0,26.4,2.0,0.0,1.0,0.0,0.0
51.333333333333336,322.3333333333333,3.0,0.0,0.0,37.0,24.46666666666667,2.0,0.0,2.0,29.06314963431642,0.0
